OBJECTID,FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT,SOURCE_REPORTING_UNIT_NAME,LOCAL_FIRE_REPORT_ID,LOCAL_INCIDENT_ID,FIRE_CODE,FIRE_NAME,ICS_209_INCIDENT_NUMBER,ICS_209_NAME,MTBS_ID,MTBS_FIRE_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_CODE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME,Shape
400891,434639,SFO-FL032003-12-0034,NONFED,ST-NASF,ST/C&L,USFLFLS,"Florida Forest Service",FLFLS,"Florida Forest Service",,12-0034,,,,,,,,2003,2452777.5,138,,1.0,Lightning,,,,42.0,C,28.01416999,-80.98749998,14.0,"MISSING/NOT SPECIFIED",FL,Osceola,097,Osceola,""
631446,681532,SFO-TX02240706-55088,NONFED,ST-NASF,ST/C&L,USTXTXS,"Texas A & M Forest Service",TXTXS,"Texas Forest Service",,,,,,,,,,2006,2453865.5,130,,5.0,"Debris Burning",,,,5.0,B,29.20603998,-99.90267999,14.0,"MISSING/NOT SPECIFIED",TX,Uvalde,463,Uvalde,""
1178044,1429208,FS-1486777,FED,FS-FIRESTAT,FS,USCABDF,"San Bernardino National Forest",0512,"San Bernardino National Forest",038,9326,EN0M,MOUNTAIN,,,,,,2010,2455349.5,153,0240,9.0,Miscellaneous,2455349.5,153,0400,0.5,B,33.6152778,-116.903889,14.0,"MISSING/NOT SPECIFIED",CA,065,065,Riverside,""
1798556,300210840,W-688777,FED,DOI-WFMI,TRIBE,USIDNPT,"Nez Perce Tribe",IDNPT,"Nez Perce Tribe",3355,,J54R,423,,,,,,2015,2457204.5,182,1245,2.0,"Equipment Use",2457210.5,188,1330,0.1,A,46.3161,-116.6308,9.0,TRIBAL,ID,,,,""
1571905,201500622,W-636801,FED,DOI-WFMI,BIA,USAZHOA,"Hopi Agency",AZHOA,"Hopi Agency",56,,GWN4,"KEAMS CANYON",,,,,,2012,2456081.5,155,1100,8.0,Children,2456082.5,156,1630,35.0,C,35.8139,-110.2053,2.0,BIA,AZ,,,,""
116702,117887,FS-342925,FED,FS-FIRESTAT,FS,USMNSUF,"Superior National Forest",0909,"Superior National Forest",30,,,"WASHINGTON ISLAND",,,,,,1999,2451490.5,312,1200,4.0,Campfire,2451491.5,313,1300,4.0,B,48.04944444,-91.59694444,5.0,USFS,MN,,,,""
885477,1010820,SWRA_LA_13059,NONFED,ST-LALAS,ST/C&L,USLALAS,"Louisiana Office of Forestry",LALAS2,"LAS District 2",,LA2-M3,,,,,,,,1997,2450756.5,308,,7.0,Arson,,,,5.0,B,30.8697,-92.4128,14.0,"MISSING/NOT SPECIFIED",LA,,,,""
1373246,15044061,CTS-129-2008-002,NONFED,ST-CTCTS,ST/C&L,USCTCTS,"Connecticut Division of Forestry",CTCTS,"Connecticut Division of Forestry",,,,,,,,,,2008,2454550.5,85,1504,3.0,Smoking,,,,2.0,B,41.9853742,-72.4461952,14.0,"MISSING/NOT SPECIFIED",CT,Tolland,013,Tolland,""
929926,1057341,SWRA_SC_70976,NONFED,ST-SCSCS,ST/C&L,USSCSCS,"South Carolina Forestry Commission",SCSCS6,"SCS Unit 6",,N386,,,,,,,,2002,2452638.5,364,,9.0,Miscellaneous,,,,3.0,B,33.3,-79.9833,14.0,"MISSING/NOT SPECIFIED",SC,,,,""
1194047,1448017,SFO-2009-NJDEPC040501,NONFED,ST-NASF,ST/C&L,USNJNJS,"New Jersey Forest Fire Service",NJNJC,"New Jersey Forest Fire Service Division C",,C040501,,,,,,,,2009,2454926.5,95,,5.0,"Debris Burning",,,,0.25,A,39.3771,-75.1158,8.0,PRIVATE,NJ,Cumberland,011,Cumberland,""
364674,375660,FWS-2001CAGRRX880,FED,FWS-FMIS,FWS,USCAGRR,"Grasslands Wildlife Management Area",CAGRR,"Grasslands Wildlife Management Area",,,X880,SANDOVAL,,,,,,2001,2452085.5,176,1830,9.0,Miscellaneous,2452085.5,176,1830,0.1,A,37.049304,-120.935718,4.0,FWS,CA,,,,""
15226,15298,FS-1444251,FED,FS-FIRESTAT,FS,USIDIPF,"Idaho Panhandle National Forest",0104,"Idaho Panhandle National Forest",20,1008,B6S0,"EAST FORK",,,,,,2006,2453926.5,191,1301,1.0,Lightning,2453926.5,191,1500,0.1,A,47.67888889,-115.86138889,5.0,USFS,ID,79,079,Shoshone,""
401978,435741,SFO-FL0348-2008-08-0086,NONFED,ST-NASF,ST/C&L,USFLFLS,"Florida Forest Service",FLFLS,"Florida Forest Service",,08-0086,,,,,,,,2008,2454512.5,47,,7.0,Arson,,,,0.1,A,29.50639,-81.57722,14.0,"MISSING/NOT SPECIFIED",FL,Putnam,107,Putnam,""
530890,571257,SFO-NC0414-01840,NONFED,ST-NASF,ST/C&L,USNCNCS,"North Carolina Forest Service",NCNCS,"North Carolina Division of Forest Resources",,,,,,,,,,2008,2454551.5,86,,13.0,Missing/Undefined,,,,0.1,A,35.42528,-79.05965,14.0,"MISSING/NOT SPECIFIED",NC,Lee,105,Lee,""
926447,1053845,SWRA_SC_67477,NONFED,ST-SCSCS,ST/C&L,USSCSCS,"South Carolina Forestry Commission",SCSCS1,"SCS Unit 1",,Q516,,,,,,,,2002,2452368.5,94,,6.0,Railroad,,,,2.0,B,34.1414,-82.3094,14.0,"MISSING/NOT SPECIFIED",SC,,,,""
1072644,1308138,"CDF_1995_56_2230_11679       ",NONFED,ST-CACDF,ST/C&L,USCAFKU,"Fresno-Kings Unit",CAFKU,"CDF - Fresno-Kings Unit",,"11679       ",,"HURON CITY #41           ",,,,,,1995,2449976.5,259,,7.0,Arson,,,,0.3,B,36.20305555,-120.09305555,14.0,"MISSING/NOT SPECIFIED",CA,,,,""
82982,83922,FS-308685,FED,FS-FIRESTAT,FS,USTNCNF,"Cherokee National Forest",0804,"Cherokee National Forest",74,,,,,,,,,1995,2449913.5,196,1755,1.0,Lightning,2449913.5,196,2330,3.0,B,36.275,-82.18166667,13.0,"STATE OR PRIVATE",TN,,,,""
697796,775578,MSARCH_18714,NONFED,ST-MSMSS,ST/C&L,USMSMSS,"Mississippi Forestry Commission",MSMSS,"Mississippi Forestry Commission",,,,,,,,,,1992,2448679.5,58,1650,7.0,Arson,2448679.5,58,1805,25.0,C,31.35464219,-88.85964657,14.0,"MISSING/NOT SPECIFIED",MS,Perry,111,Perry,""
1245587,1648732,SFO-GA-FY2001-Franklin-014,NONFED,ST-NASF,ST/C&L,USGAGAS,"Georgia Forestry Commission",GAGAS,"Georgia Forestry Commission",,FY2001-Franklin-014,,FY2001-FRANKLIN-014,,,,,,2001,2451947.5,38,1324,5.0,"Debris Burning",2451947.5,38,1324,0.99,B,34.361,-83.3538,8.0,PRIVATE,GA,Franklin,119,Franklin,""
404742,438525,SFO-FL042004-02-0173,NONFED,ST-NASF,ST/C&L,USFLFLS,"Florida Forest Service",FLFLS,"Florida Forest Service",,02-0173,,,,,,,,2004,2453057.5,53,,5.0,"Debris Burning",,,,0.2,A,30.97500001,-86.26277998,14.0,"MISSING/NOT SPECIFIED",FL,Walton,131,Walton,""
1350799,1830625,SFO-NY-NYS-1997-313,NONFED,ST-NASF,ST/C&L,USNYNYS,"New York Forest Rangers",NYNYS,"New York Forest Rangers",,NYS-1997-313,,,,,,,,1997,2450713.5,265,,3.0,Smoking,,,,1.0,B,40.831903,-72.951348,14.0,"MISSING/NOT SPECIFIED",NY,SUFFOLK,103,Suffolk,""
849422,971098,SWRA_AL_44380,NONFED,ST-ALALS,ST/C&L,USALALS,"Alabama Forestry Commission",ALALS2,"AFC District 2",,88.029,,,,,,,,2000,2451626.5,83,,7.0,Arson,,,,6.0,B,34.5558,-88.0297,14.0,"MISSING/NOT SPECIFIED",AL,,,,""
930127,1057545,SWRA_SC_71180,NONFED,ST-SCSCS,ST/C&L,USSCSCS,"South Carolina Forestry Commission",SCSCS6,"SCS Unit 6",,O359,,,,,,,,2002,2452302.5,28,,5.0,"Debris Burning",,,,0.5,B,33.1133,-79.7511,14.0,"MISSING/NOT SPECIFIED",SC,,,,""
1769766,300114855,SFO-2014WVDOF2014-34288,NONFED,ST-NASF,ST/C&L,USWVWVS,"West Virginia Division of Forestry",WVDOF,"West Virginia Division of Forestry",,2014-34288,,"LOGGERHEAD RD.",776938,"LOGGERHEAD ROAD",,,,2014,2456771.5,114,1817,7.0,Arson,2456772.5,115,0930,143.0,D,38.70319716,-82.08729378,7.0,STATE,WV,Mason,053,Mason,""
701852,779684,MSARCH_24255,NONFED,ST-MSMSS,ST/C&L,USMSMSS,"Mississippi Forestry Commission",MSMSS,"Mississippi Forestry Commission",,,,,,,,,,1993,2449259.5,272,2150,7.0,Arson,2449259.5,272,2315,1.0,B,32.42524997,-88.84074353,14.0,"MISSING/NOT SPECIFIED",MS,Lauderdale,075,Lauderdale,""
1060614,1272947,FS-369477,FED,FS-FIRESTAT,FS,USNCNCF,"National Forests in North Carolina",0811,"National Forests in North Carolina",105,,8132,"OLD FORT MOUNTAIN",,,,,,2001,2452200.5,291,1510,2.0,"Equipment Use",2452200.5,291,1600,0.1,A,35.62444444,-82.21638889,14.0,"MISSING/NOT SPECIFIED",NC,111,111,McDowell,""
1418698,19114799,SFO-GA-WAL-1-7/13/1995-1530,NONFED,ST-GAGAS,ST/C&L,USGAGAS,"Georgia Forestry Commission",GAGAS,"Georgia Forestry Commission",,1,,,,,,,,1995,2449911.5,194,1530,7.0,Arson,2449911.5,194,1625,0.03,A,34.7216,-85.2388,8.0,PRIVATE,GA,"Walker              ",295,Walker,""
286483,291943,W-362388,FED,DOI-WFMI,BIA,USMTFBA,"Fort Belknap Agency",MTFBA,"Fort Belknap Agency",37,,,"HORSE T.",,,,,,2001,2452033.5,124,1330,3.0,Smoking,2452033.5,124,1405,0.2,A,48.0333,-108.534,2.0,BIA,MT,,,,""
779003,882905,SCHMIDT_40006476,NONFED,ST-OKOKS,ST/C&L,USOKOKS,"Oklahoma Division of Forestry",OKOKS,"Oklahoma Division of Forestry",,,,,,,,,,1992,2448672.5,51,1300,13.0,Missing/Undefined,2448672.5,51,1415,4.0,B,35.09479887,-95.12850181,14.0,"MISSING/NOT SPECIFIED",OK,Haskell,061,Haskell,""
1328313,1807321,SFO-NY-NY1402-2003-0004019,NONFED,ST-NASF,ST/C&L,USNYNYX,"Fire Department of New York",NY1402,"Fire Department of New York",,NY1402-2003-0004019,,,,,,,,2003,2452969.5,330,1539,7.0,Arson,2452969.5,330,1539,0.1,A,41.63869032,-73.88976295,14.0,"MISSING/NOT SPECIFIED",NY,DUTCHESS,027,Dutchess,""
420476,454460,SFO-GA00060503-43-065-0020-02,NONFED,ST-NASF,ST/C&L,USGAGAS,"Georgia Forestry Commission","GA Waycross","GAS Satilla District, Waycross Office",,,,,,,,,,2003,2452672.5,33,,5.0,"Debris Burning",,,,5.7,B,31.01359546,-82.68408315,14.0,"MISSING/NOT SPECIFIED",GA,Clinch,065,Clinch,""
1226899,1606759,SFO-OK-1-2009-10011-A,NONFED,ST-NASF,ST/C&L,USOKOKS,"Oklahoma Division of Forestry",OKOFS,"Oklahoma Forestry Services",,1-2009-10011-A,,10011,,,,,,2009,2454844.5,13,1830,7.0,Arson,2454844.5,13,1830,1.0,B,34.38699999,-95.02416667,12.0,MUNICIPAL/LOCAL,OK,McCurtain,089,McCurtain,""
826256,947414,STATE_MS_87769,NONFED,ST-MSMSS,ST/C&L,USMSMSS,"Mississippi Forestry Commission","MS Northwest","MSS Northwest District",,00-246,,,,,,,,2000,2451545.5,2,,9.0,Miscellaneous,,,,0.1,A,33.0961,-89.9956,14.0,"MISSING/NOT SPECIFIED",MS,,,,""
1141082,1390748,"CDF_1997_55_2225_12439       ",NONFED,ST-CACDF,ST/C&L,USCARRU,"Riverside Unit",CARRU,"CDF - Riverside Unit",,"12439       ",,"LOCAL-12439              ",,,,,,1997,2450575.5,127,,7.0,Arson,,,,0.3,B,33.66305555,-117.3,14.0,"MISSING/NOT SPECIFIED",CA,,,,""
219823,223207,W-34189,FED,DOI-WFMI,BLM,USCOCRD,"Northwest District",COCRD,"Western Slope Center, Craig",,,V964,"WOLF CREEK",,,,,,1993,2449166.5,179,2048,1.0,Lightning,2449166.5,179,2230,0.1,A,40.35,-108.634,1.0,BLM,CO,,,,""
1417035,19113123,SFO-GA-HAL-32-2/26/1996-1550,NONFED,ST-GAGAS,ST/C&L,USGAGAS,"Georgia Forestry Commission",GAGAS,"Georgia Forestry Commission",,32,,,,,,,,1996,2450139.5,57,1550,3.0,Smoking,2450139.5,57,1649,0.06,A,34.2069,-83.7442,8.0,PRIVATE,GA,"Hall                ",139,Hall,""
1227390,1614493,SFO-OK-1-2003-10509-A,NONFED,ST-NASF,ST/C&L,USOKOKS,"Oklahoma Division of Forestry",OKOFS,"Oklahoma Forestry Services",,1-2003-10509-A,,10509,,,,,,2003,2452980.5,341,1720,7.0,Arson,2452980.5,341,1720,14.0,C,34.65166664,-94.99699999,8.0,PRIVATE,OK,Pushmataha,127,Pushmataha,""
178341,180479,W-329038,FED,DOI-WFMI,BIA,USNDTMA,"Turtle Mountain Agency",NDTMA,"Turtle Mountain Agency",9082,,,CAR,,,,,,1999,2451514.5,336,1432,2.0,"Equipment Use",2451514.5,336,1515,1.0,B,48.8342,-99.7332,2.0,BIA,ND,,,,""
730144,829061,SC_6757,NONFED,ST-SCSCS,ST/C&L,USSCSCS,"South Carolina Forestry Commission",SCSCS,"South Carolina Forestry Commission",,,,,,,,,,1995,2449903.5,186,,13.0,Missing/Undefined,2449903.5,186,1142,0.1,A,34.6125,-81.99583333,14.0,"MISSING/NOT SPECIFIED",SC,12,023,Chester,""
1736907,300030298,AK-KKS-37522,INTERAGCY,IA-AKACC,ST/C&L,USAKKKS,"Kenai-Kodiak Area Forestry",AKKKS,"Kenai-Kodiak Area Forestry",309,403309,,"PEDERSEN LANE",,,,,,2014,2456834.5,177,,13.0,Missing/Undefined,2456834.5,177,,0.1,A,60.540222,-150.757472,8.0,PRIVATE,AK,,,,""
1372798,15043613,CTS-32-2006-006,NONFED,ST-CTCTS,ST/C&L,USCTCTS,"Connecticut Division of Forestry",CTCTS,"Connecticut Division of Forestry",,,,,,,,,,2006,2453859.5,124,1906,9.0,Miscellaneous,,,,0.5,B,41.7700987,-72.3050803,14.0,"MISSING/NOT SPECIFIED",CT,Tolland,013,Tolland,""
851623,973394,SWRA_AL_46746,NONFED,ST-ALALS,ST/C&L,USALALS,"Alabama Forestry Commission",ALALS4,"AFC District 4",,87.639,,,,,,,,2000,2451637.5,94,,7.0,Arson,,,,12.0,C,30.67,-87.6394,14.0,"MISSING/NOT SPECIFIED",AL,,,,""
732213,831235,SC_8937,NONFED,ST-SCSCS,ST/C&L,USSCSCS,"South Carolina Forestry Commission",SCSCS,"South Carolina Forestry Commission",,,,,,,,,,1994,2449660.5,308,,13.0,Missing/Undefined,2449660.5,308,1011,0.1,A,33.72916667,-81.1625,14.0,"MISSING/NOT SPECIFIED",SC,32,063,Lexington,""
757853,859320,UT_54494,NONFED,ST-UTUTS,ST/C&L,USUTUTS,"Utah Division Forestry Fire State Lands",UTUTS,"Utah Division Forestry Fire State Lands",,54494,,DUEL,,,,,,1994,2449623.5,271,,13.0,Missing/Undefined,,,,0.1,A,40.03466,-111.66326,14.0,"MISSING/NOT SPECIFIED",UT,UTAH,049,Utah,""
1869721,300305796,HIWMO-HI759,INTERAGCY,IA-HIWMO,ST/C&L,USHICNTY,"Hawaii Counties",COH-HFD,"County of Hawaii - Hawaii Fire Department",,,,,,,,,,2007,2454331.5,231,,13.0,Missing/Undefined,,,,100.0,D,19.1890945,-155.4682465,14.0,"MISSING/NOT SPECIFIED",HI,Hawaii,001,Hawaii,""
272308,277514,W-381242,FED,DOI-WFMI,BIA,USMNRLA,"Red Lake Agency",MNRLA,"Red Lake Agency",115,,A2D3,RL115,,,,,,2004,2453110.5,106,0500,5.0,"Debris Burning",2453110.5,106,0610,2.0,B,47.8547,-95.0253,2.0,BIA,MN,,,,""
1620962,201655906,SFO-NY-2012-NY0423-2012-0000032,NONFED,ST-NASF,ST/C&L,USNYNYX,"Fire Department of New York",NY0423,"Fire Department of New York",,NY0423-2012-0000032,,,,,,,,2012,2456005.5,79,1502,9.0,Miscellaneous,2456005.5,79,1548,0.1,A,42.3706,-75.9391,14.0,"MISSING/NOT SPECIFIED",NY,BROOME,007,Broome,""
1284370,1754151,SFO-WA-2009-10341,NONFED,ST-NASF,ST/C&L,USWAWAS,"Washington State Headquarters",WADNR,"Washington Department of Natural Resources",,10341,,"SALZER VALLEY",,,,,,2009,2455070.5,239,1420,5.0,"Debris Burning",2455071.5,240,1420,0.1,A,46.70417,-122.93736,8.0,PRIVATE,WA,"Lewis County",041,Lewis,""
1490226,201160586,2011GAGAS-FY2011-Wayne-057,NONFED,ST-NASF,ST/C&L,USGAGAS,"Georgia Forestry Commission",GAGAS,"Georgia Forestry Commission",,FY2011-Wayne-057,,FY2011-WAYNE-057,,,,,,2011,2455611.5,50,1445,5.0,"Debris Burning",2455611.5,50,1510,0.2,A,31.64627161,-81.92482406,8.0,PRIVATE,GA,"Wayne               ",305,Wayne,""
217548,220764,W-561489,FED,DOI-WFMI,BLM,USCACDD,"California Desert District",CACDD,"California Desert District",,,D44Z,STATE,,,,,,1999,2451348.5,170,0911,8.0,Children,2451348.5,170,0917,0.1,A,33.925519,-116.693481,8.0,PRIVATE,CA,Riverside,065,Riverside,""
261917,266965,W-332891,FED,DOI-WFMI,BIA,USSDLBA,"Lower Brule Agency",SDLBA,"Lower Brule Agency",59,,,CORN,,,,,,2003,2452936.5,297,1430,2.0,"Equipment Use",2452936.5,297,1455,7.0,B,44.1819,-99.6032,2.0,BIA,SD,,,,""
1113589,1356761,"CDF_2007_54_2217_007054      ",NONFED,ST-CACDF,ST/C&L,USCANEU,"Nevada-Yuba-Placer Unit",CANEU,"Nevada-Yuba-Placer Unit",,"007054      ",,,,,,,,2007,2454287.5,187,,9.0,Miscellaneous,,,,0.1,A,39.20888888,-121.58305555,14.0,"MISSING/NOT SPECIFIED",CA,,,,""
102082,103165,FS-328073,FED,FS-FIRESTAT,FS,USCOGMF,"Grand Mesa/Uncompahgre/Gunnison National Forest",0204,"Grand Mesa, Uncompahgre and Gunnison National Forests",7,,,POWERLINE,,,,,,1997,2450637.5,189,1200,4.0,Campfire,2450637.5,189,1600,0.4,B,38.50333333,-106.38666667,5.0,USFS,CO,,,,""
1508501,201192165,2011CACDFLNU001838,NONFED,ST-NASF,ST/C&L,USCALNU,"Sonoma-Lake Napa Unit",CALNU,"Sonoma-Lake Napa Unit",,LNU001838,,,,,,,,2011,2455867.5,306,1106,9.0,Miscellaneous,,,,0.01,A,38.49103,-122.701173,14.0,"MISSING/NOT SPECIFIED",CA,SONOMA,097,Sonoma,""
49117,49454,FS-269301,FED,FS-FIRESTAT,FS,USCASNF,"Sierra National Forest",0515,"Sierra National Forest",126,,,HIGH,,,,,,1992,2448847.5,226,0700,1.0,Lightning,2448847.5,226,1130,0.1,A,37.325,-119.04166667,5.0,USFS,CA,,,,""
1108277,1349658,"CDF_1992_54_2215_631         ",NONFED,ST-CACDF,ST/C&L,USCABTU,"Butte Unit",CABTU,"Butte Unit",,"631         ",,"HWY 99-1                 ",,,,,,1992,2448886.5,265,,9.0,Miscellaneous,,,,0.3,B,39.63194444,-121.70111111,14.0,"MISSING/NOT SPECIFIED",CA,,,,""
495570,532988,SFO-MN0349-915477,NONFED,ST-NASF,ST/C&L,USMNMNS,"Minnesota Department of Natural Resources",MNMNS,"Minnesota Department of Natural Resources",,,,,,,,,,1993,2449095.5,108,,6.0,Railroad,,,,5.0,B,46.05698,-94.462422,14.0,"MISSING/NOT SPECIFIED",MN,Morrison,097,Morrison,""
1515710,201199914,2011NCSTNCST-047-20110026,NONFED,ST-NASF,ST/C&L,USNCNCS,"North Carolina Forest Service",NCST,"North Carolina Division of Forest Resources",,NCST-047-20110026,,"TWO DOGS SMOKING",,,,,,2011,2455620.5,59,1710,13.0,Missing/Undefined,2455620.5,59,1815,1.5,B,34.938,-79.075,14.0,"MISSING/NOT SPECIFIED",NC,Hoke,093,Hoke,""
1702119,201920125,IA-IITF-20125,INTERAGCY,IA-PRIITF,IA,USPRIITF,"International Institute of Tropical Forestry",PRIITF,"International Institute of Tropical Forestry",,,,,,,,,,2003,2452715.5,76,,13.0,Missing/Undefined,,,,1.0,B,17.992016,-66.847763,14.0,"MISSING/NOT SPECIFIED",PR,,,,""
849223,970891,SWRA_AL_44167,NONFED,ST-ALALS,ST/C&L,USALALS,"Alabama Forestry Commission",ALALS2,"AFC District 2",,87.783,,,,,,,,2000,2451600.5,57,,7.0,Arson,,,,5.0,B,33.8222,-87.7831,14.0,"MISSING/NOT SPECIFIED",AL,,,,""
589549,636119,SFO-SC0502216128919,NONFED,ST-NASF,ST/C&L,USSCSCS,"South Carolina Forestry Commission",SCSCS,"South Carolina Forestry Commission",,,,,,,,,,2005,2453419.5,49,,5.0,"Debris Burning",,,,0.5,B,34.40305998,-79.90388998,14.0,"MISSING/NOT SPECIFIED",SC,Darlington,031,Darlington,""
1307073,1782659,SFO-NY-NY0918-2006-040013,NONFED,ST-NASF,ST/C&L,USNYNYX,"Fire Department of New York",NY0918,"Fire Department of New York",,NY0918-2006-040013,,,,,,,,2006,2453835.5,100,1459,9.0,Miscellaneous,2453835.5,100,1459,2.25,B,42.72283969,-75.68295408,14.0,"MISSING/NOT SPECIFIED",NY,CHENANGO,017,Chenango,""
214640,217735,W-560502,FED,DOI-WFMI,BLM,USCACND,"Central California District",CABBD,"Bakersfield District",,,D44Z,KAWEAH,,,,,,1998,2451055.5,242,1758,7.0,Arson,2451055.5,242,1830,0.1,A,36.363469,-119.287961,8.0,PRIVATE,CA,Tulare,107,Tulare,""
1238920,1642009,SFO-GA-FY2000-Long-028,NONFED,ST-NASF,ST/C&L,USGAGAS,"Georgia Forestry Commission",GAGAS,"Georgia Forestry Commission",,FY2000-Long-028,,FY2000-LONG-028,,,,,,2000,2451583.5,40,2030,7.0,Arson,2451583.5,40,2030,0.46,B,31.7893,-81.6734,8.0,PRIVATE,GA,Long,183,Long,""
1273971,1721388,SFO-MI-2001570008,NONFED,ST-NASF,ST/C&L,USMIMIS,"Michigan Department of Natural Resources",MIDNR,"Michigan Department of Natural Resources",,2001570008,,,,,,,,2001,2452111.5,202,0128,1.0,Lightning,2452111.5,202,0128,0.5,B,44.49036,-85.26482,8.0,PRIVATE,MI,MISSAUKEE,113,Missaukee,""
455687,489994,SFO-GA0403-38-217-0023-03,NONFED,ST-NASF,ST/C&L,USGAGAS,"Georgia Forestry Commission","GA Newnan","GAS Chattahoochee District, Newnan Office",,,,,,,,,,2008,2454538.5,73,,5.0,"Debris Burning",,,,4.0,B,33.6288261,-83.87340631,14.0,"MISSING/NOT SPECIFIED",GA,Newton,217,Newton,""
575686,622099,SFO-SC01290606-7FF0061,NONFED,ST-NASF,ST/C&L,USSCSCS,"South Carolina Forestry Commission",SCSCS,"South Carolina Forestry Commission",,,,,,,,,,2006,2453928.5,193,,5.0,"Debris Burning",,,,0.3,B,33.75,-80.33333998,14.0,"MISSING/NOT SPECIFIED",SC,Clarendon,027,Clarendon,""
1293440,1764204,SFO-NY-NY2004-2008-72,NONFED,ST-NASF,ST/C&L,USNYNYX,"Fire Department of New York",NY2004,"Fire Department of New York",,NY2004-2008-72,,,,,,,,2008,2454578.5,113,1559,9.0,Miscellaneous,2454578.5,113,1559,1.74,B,42.30988842,-74.02543994,14.0,"MISSING/NOT SPECIFIED",NY,GREENE,039,Greene,""
1722371,300000441,FS-1527291,FED,FS-FIRESTAT,FS,USOROCF,"Ochoco National Forest",0607,"Ochoco National Forest",075,1-035,EK2G,0483,,,,,,2014,2456861.5,204,1000,1.0,Lightning,2456862.5,205,1813,0.1,A,44.39527778,-120.39694444,5.0,USFS,OR,Crook,013,Crook,""
997502,1126706,TFS_NC_175571,NONFED,ST-NCNCS,ST/C&L,USNCNCS,"North Carolina Forest Service",NCNCS107,"NCS Region 1 District 7",,92-015,,,,,,,,1992,2448947.5,326,,5.0,"Debris Burning",,,,5.0,B,36.4083,-76.295,14.0,"MISSING/NOT SPECIFIED",NC,,,,""
74541,75393,FS-300057,FED,FS-FIRESTAT,FS,USSCFMF,"Francis Marion & Sumter National Forests",0812,"Francis Marion-Sumter National Forest",78,,,,,,,,,1994,2449434.5,82,1615,5.0,"Debris Burning",2449434.5,82,1700,1.5,B,34.84166667,-83.20166667,13.0,"STATE OR PRIVATE",SC,,,,""
1028112,1157749,TFS_NC_206750,NONFED,ST-NCNCS,ST/C&L,USNCNCS,"North Carolina Forest Service",NCNCS205,"NCS Region 2 District 5",,98-096,,TYNDAL,,,,,,1998,2451148.5,335,,5.0,"Debris Burning",,,,1.0,B,35.345,-78.0417,14.0,"MISSING/NOT SPECIFIED",NC,,,,""
1436469,19910019,AL-BL-1996-235-001,NONFED,ST-ALALS,ST/C&L,USALALS,"Alabama Forestry Commission",ALALS,"Alabama Forestry Commission",,001,,,,,,,,1996,2450317.5,235,0710,4.0,Campfire,,,,0.2,A,31.54588,-86.55728,14.0,"MISSING/NOT SPECIFIED",AL,BL,013,Butler,""
818765,925913,STATE_MS_65943,NONFED,ST-MSMSS,ST/C&L,USMSMSS,"Mississippi Forestry Commission","MS Southeast","MSS Southeast District",,2-4233,,,,,,,,2006,2453885.5,150,,9.0,Miscellaneous,,,,8.0,B,30.4283,-89.6583,14.0,"MISSING/NOT SPECIFIED",MS,,,,""
591833,638567,SFO-SD01740606-0291,NONFED,ST-NASF,ST/C&L,USSDSDS,"South Dakota Wildland Fire Suppression",SDSDS,"South Dakota Wildland Fire Suppression (GPC Area)",,,,,,,,,,2006,2453942.5,207,,1.0,Lightning,,,,0.5,B,43.77729997,-103.35370001,14.0,"MISSING/NOT SPECIFIED",SD,,,,""
1164662,1415718,ALS-HSV-20060814-001,NONFED,ST-ALALS,ST/C&L,USALALS,"Alabama Forestry Commission",ALHSV,"AFC Huntsville",001,HSV-20060814-001,,MCCORD,AL-ALS-060814-1,McCord,,,,2006,2453961.5,226,1218,7.0,Arson,2453961.5,226,1538,138.0,D,34.138391,-85.447018,14.0,"MISSING/NOT SPECIFIED",AL,Cherokee,019,Cherokee,""
1155744,1406692,ALS-BHM-20040221-002,NONFED,ST-ALALS,ST/C&L,USALALS,"Alabama Forestry Commission",ALBHM,"AFC Birmingham",002,BHM-20040221-002,,,,,,,,2004,2453056.5,52,0700,7.0,Arson,2453056.5,52,1430,4.0,B,33.387404,-87.189123,14.0,"MISSING/NOT SPECIFIED",AL,Jefferson,073,Jefferson,""
1849398,300276251,SFO-2015NY2401NY2401-2015-1349989,NONFED,ST-NASF,ST/C&L,USNYNYX,"Fire Department of New York",NY2401,"Fire Department of New York",,NY2401-2015-1349989,,,,,,,,2015,2457364.5,342,,9.0,Miscellaneous,2457364.5,342,,0.1,A,40.8825,-73.8444,8.0,PRIVATE,NY,BRONX,005,Bronx,""
984078,1112894,TFS_FL_69538,NONFED,ST-FLFLS,ST/C&L,USFLFLS,"Florida Forest Service",FLFLS2,"FLS Chipola Forestry Center",,0097,,,,,,,,2000,2451586.5,43,,6.0,Railroad,,,,10.0,C,30.71,-85.59,14.0,"MISSING/NOT SPECIFIED",FL,Washington,133,Washington,""
